Date;Produced Power[kW];Consumed Power[kW];Potenza Immessa[kW];Potenza Prelevata[kW];Produced Energy[kWh];Consumed Energy[kWh];Energia Immessa[kWh];Energia Prelevata[kWh];
2013-08-25 14:15;1.34;0.15;1.19;0.0;7.9;7.7;0.2;0.0;
2013-08-25 14:20;1.84;-1.51;3.35;0.0;8.0;7.7;0.3;0.0;
2013-08-25 14:25;2.76;2.28;0.48;0.0;8.2;7.7;0.5;0.0;
2013-08-25 14:30;1.92;-1.14;3.06;0.0;8.4;7.8;0.6;0.0;
2013-08-25 14:35;1.73;0.49;1.24;0.0;8.6;7.8;0.8;0.0;
2013-08-25 14:40;3.24;2.62;0.62;0.0;8.8;7.8;1.0;0.0;
2013-08-25 14:45;0.82;0.24;0.58;0.0;8.9;7.9;1.0;0.0;
2013-08-25 14:50;0.99;0.69;0.3;0.0;8.9;7.9;1.0;0.0;
2013-08-25 14:55;0.46;0.25;0.21;0.0;9.0;8.0;1.0;0.0;
2013-08-25 15:00;0.8;0.18;0.62;0.0;9.1;8.0;1.1;0.0;
2013-08-25 15:05;2.9;-0.06;2.96;0.0;9.2;7.9;1.3;0.0;
2013-08-25 15:10;1.58;0.85;0.73;0.0;9.4;8.0;1.4;0.0;
2013-08-25 15:15;1.99;1.46;0.53;0.0;9.5;8.0;1.5;0.0;
2013-08-25 15:20;1.02;-1.88;2.9;0.0;9.6;8.0;1.6;0.0;
2013-08-25 15:25;2.97;0.2;2.77;0.0;9.8;8.0;1.8;0.0;
2013-08-25 15:30;2.21;1.51;0.7;0.0;10.1;8.2;1.9;0.0;
2013-08-25 15:35;2.07;1.86;0.21;0.0;10.2;8.2;2.0;0.0;
2013-08-25 15:40;0.47;0.29;0.18;0.0;10.2;8.2;2.0;0.0;
2013-08-25 15:45;0.47;0.31;0.16;0.0;10.3;8.3;2.0;0.0;
2013-08-25 15:50;0.56;0.43;0.13;0.0;10.3;8.2;2.1;0.0;
2013-08-25 15:55;0.84;0.58;0.26;0.0;10.4;8.3;2.1;0.0;
2013-08-25 16:00;1.1;0.13;0.97;0.0;10.5;8.4;2.1;0.0;
2013-08-25 16:05;2.45;-0.37;2.82;0.0;10.6;8.3;2.3;0.0;
2013-08-25 16:15;0.73;-0.36;1.09;0.0;10.9;8.5;2.4;0.0;
2013-08-25 16:20;1.07;0.83;0.24;0.0;10.9;8.5;2.4;0.0;
2013-08-25 16:25;2.2;1.8;0.4;0.0;11.1;8.5;2.6;0.0;
2013-08-25 16:30;1.16;0.78;0.38;0.0;11.2;8.6;2.6;0.0;
2013-08-25 16:35;0.57;0.5;0.07;0.0;11.3;8.6;2.7;0.0;
2013-08-25 16:40;0.67;-0.07;0.74;0.0;11.4;8.7;2.7;0.0;
2013-08-25 16:45;0.91;0.68;0.23;0.0;11.5;8.7;2.8;0.0;
2013-08-25 16:50;2.11;-0.01;2.12;0.0;11.6;8.7;2.9;0.0;
2013-08-25 16:55;2.38;0.39;1.99;0.0;11.8;8.7;3.1;0.0;
2013-08-25 17:00;2.13;0.32;1.81;0.0;12.0;8.8;3.2;0.0;
2013-08-25 17:05;1.85;0.23;1.62;0.0;12.1;8.8;3.3;0.0;
2013-08-25 17:10;1.88;0.29;1.59;0.0;12.3;8.8;3.5;0.0;
2013-08-25 17:15;1.72;1.55;0.17;0.0;12.4;8.8;3.6;0.0;
2013-08-25 17:20;0.0;-1.31;1.31;0.0;0.0;-3.6;3.6;0.0;
2013-08-25 17:25;0.0;-0.78;0.78;0.0;0.0;-3.7;3.7;0.0;
2013-08-25 17:30;1.12;0.73;0.39;0.0;12.7;8.9;3.8;0.0;
2013-08-25 17:35;1.19;-0.18;1.37;0.0;12.8;9.0;3.8;0.0;
2013-08-25 17:40;1.75;0.33;1.42;0.0;12.9;9.0;3.9;0.0;
2013-08-25 17:45;1.09;2.75;0.0;1.66;13.1;9.1;4.0;0.0;
2013-08-25 17:50;0.93;2.69;0.0;1.76;13.2;9.4;3.8;0.0;
2013-08-25 17:55;0.59;2.43;0.0;1.84;13.2;9.5;3.7;0.0;
2013-08-25 18:00;0.35;2.73;0.0;2.38;13.2;9.7;3.5;0.0;
2013-08-25 18:05;0.23;0.4;0.0;0.17;13.3;9.8;3.5;0.0;
2013-08-25 18:10;0.37;2.48;0.0;2.11;13.3;10.0;3.3;0.0;
2013-08-25 18:15;0.38;2.42;0.0;2.04;13.3;10.1;3.2;0.0;
2013-08-25 18:20;0.44;0.29;0.15;0.0;13.4;10.3;3.1;0.0;
2013-08-25 18:25;0.43;0.24;0.19;0.0;13.4;10.2;3.2;0.0;
2013-08-25 18:30;0.44;0.29;0.15;0.0;13.4;10.2;3.2;0.0;
2013-08-25 18:35;0.58;0.67;0.0;0.09;13.5;10.3;3.2;0.0;
2013-08-25 18:40;0.59;0.48;0.11;0.0;13.5;10.3;3.2;0.0;
2013-08-25 18:45;0.53;0.31;0.22;0.0;13.6;10.4;3.2;0.0;
2013-08-25 18:50;0.51;0.48;0.03;0.0;13.6;10.4;3.2;0.0;
2013-08-25 18:55;0.39;0.38;0.01;0.0;13.7;10.5;3.2;0.0;
2013-08-25 19:00;0.45;0.27;0.18;0.0;13.7;10.5;3.2;0.0;
2013-08-25 19:05;0.27;0.25;0.02;0.0;13.7;10.5;3.2;0.0;
2013-08-25 19:10;0.19;0.38;0.0;0.19;13.7;10.5;3.2;0.0;
2013-08-25 19:15;0.14;0.42;0.0;0.28;13.7;10.5;3.2;0.0;
2013-08-25 19:20;0.17;0.52;0.0;0.35;13.8;10.6;3.2;0.0;
2013-08-25 19:25;0.08;0.51;0.0;0.43;13.8;10.7;3.1;0.0;
2013-08-25 19:30;0.05;0.62;0.0;0.57;13.8;10.7;3.1;0.0;
2013-08-25 19:35;0.04;0.32;0.0;0.28;13.8;10.7;3.1;0.0;
2013-08-25 19:40;0.03;0.47;0.0;0.44;13.8;10.7;3.1;0.0;
2013-08-25 19:45;0.01;0.59;0.0;0.58;13.8;10.8;3.0;0.0;
2013-08-25 19:50;0.0;0.51;0.0;0.51;13.8;10.8;3.0;0.0;
2013-08-25 19:55;0.0;0.61;0.0;0.61;13.8;10.9;2.9;0.0;
2013-08-25 20:00;0.0;2.33;0.0;2.33;13.8;10.9;2.9;0.0;
2013-08-25 20:05;0.0;2.35;0.0;2.35;13.8;11.1;2.7;0.0;
2013-08-25 20:10;0.0;0.65;0.0;0.65;13.8;11.3;2.5;0.0;
2013-08-25 20:15;0.0;0.7;0.0;0.7;13.8;11.3;2.5;0.0;
2013-08-25 20:20;0.0;0.53;0.0;0.53;13.8;11.4;2.4;0.0;
2013-08-25 20:25;0.0;0.44;0.0;0.44;13.8;11.4;2.4;0.0;
2013-08-25 20:30;0.0;0.51;0.0;0.51;13.8;11.4;2.4;0.0;
2013-08-25 20:35;0.0;0.58;0.0;0.58;13.8;11.5;2.3;0.0;
2013-08-25 20:40;0.0;0.43;0.0;0.43;13.8;11.5;2.3;0.0;
2013-08-25 20:45;0.0;0.78;0.0;0.78;13.8;11.6;2.2;0.0;
2013-08-25 20:50;0.0;0.77;0.0;0.77;13.8;11.6;2.2;0.0;
2013-08-25 20:55;0.0;0.67;0.0;0.67;13.8;11.7;2.1;0.0;
2013-08-25 21:00;0.0;0.53;0.0;0.53;13.8;11.7;2.1;0.0;
2013-08-25 21:05;0.0;0.43;0.0;0.43;13.8;11.8;2.0;0.0;
2013-08-25 21:10;0.0;0.58;0.0;0.58;13.8;11.8;2.0;0.0;
2013-08-25 21:15;0.0;0.44;0.0;0.44;13.8;11.9;1.9;0.0;
2013-08-25 21:20;0.0;0.44;0.0;0.44;13.8;11.9;1.9;0.0;
2013-08-25 21:25;0.0;0.6;0.0;0.6;13.8;11.9;1.9;0.0;
2013-08-25 21:30;0.0;0.72;0.0;0.72;13.8;12.0;1.8;0.0;
2013-08-25 21:35;0.0;0.57;0.0;0.57;13.8;12.0;1.8;0.0;
2013-08-25 21:40;0.0;1.22;0.0;1.22;13.8;12.1;1.7;0.0;
2013-08-25 21:45;0.0;0.58;0.0;0.58;13.8;12.1;1.7;0.0;
2013-08-25 21:50;0.0;0.52;0.0;0.52;13.8;12.2;1.6;0.0;
2013-08-25 21:55;0.0;0.51;0.0;0.51;13.8;12.2;1.6;0.0;
2013-08-25 22:00;0.0;0.7;0.0;0.7;13.8;12.3;1.5;0.0;
2013-08-25 22:05;0.0;0.55;0.0;0.55;13.8;12.3;1.5;0.0;
2013-08-25 22:10;0.0;0.67;0.0;0.67;13.8;12.4;1.4;0.0;
2013-08-25 22:15;0.0;1.03;0.0;1.03;13.8;12.4;1.4;0.0;
2013-08-25 22:20;0.0;0.72;0.0;0.72;13.8;12.5;1.3;0.0;
2013-08-25 22:25;0.0;0.62;0.0;0.62;13.8;12.6;1.2;0.0;
2013-08-25 22:30;0.0;0.63;0.0;0.63;13.8;12.6;1.2;0.0;
2013-08-25 22:35;0.0;0.55;0.0;0.55;13.8;12.7;1.1;0.0;
2013-08-25 22:40;0.0;0.74;0.0;0.74;13.8;12.7;1.1;0.0;
2013-08-25 22:45;0.0;0.66;0.0;0.66;13.8;12.8;1.0;0.0;
2013-08-25 22:50;0.0;0.69;0.0;0.69;13.8;12.8;1.0;0.0;
2013-08-25 22:55;0.0;0.79;0.0;0.79;13.8;12.9;0.9;0.0;
2013-08-25 23:00;0.0;0.8;0.0;0.8;13.8;12.9;0.9;0.0;
2013-08-25 23:05;0.0;0.71;0.0;0.71;13.8;13.0;0.8;0.0;
2013-08-25 23:10;0.0;0.6;0.0;0.6;13.8;13.0;0.8;0.0;
2013-08-25 23:15;0.0;0.5;0.0;0.5;13.8;13.1;0.7;0.0;
2013-08-25 23:20;0.0;0.51;0.0;0.51;13.8;13.1;0.7;0.0;
2013-08-25 23:25;0.0;0.44;0.0;0.44;13.8;13.2;0.6;0.0;
2013-08-25 23:30;0.0;0.51;0.0;0.51;13.8;13.2;0.6;0.0;
2013-08-25 23:35;0.0;0.51;0.0;0.51;13.8;13.2;0.6;0.0;
2013-08-25 23:40;0.0;0.7;0.0;0.7;13.8;13.3;0.5;0.0;
2013-08-25 23:45;0.0;0.43;0.0;0.43;13.8;13.3;0.5;0.0;
2013-08-25 23:50;0.0;0.5;0.0;0.5;13.8;13.4;0.4;0.0;
2013-08-25 23:55;0.0;0.54;0.0;0.54;13.8;13.4;0.4;0.0;
2013-08-26 00:00;0.0;0.33;0.0;0.33;0.0;0.0;0.0;0.0;
2013-08-26 00:05;0.0;0.33;0.0;0.33;0.0;0.0;0.0;0.0;
2013-08-26 00:10;0.0;0.47;0.0;0.47;0.0;0.0;0.0;0.0;
2013-08-26 00:15;0.0;0.32;0.0;0.32;0.0;0.0;0.0;0.0;
2013-08-26 00:20;0.0;0.32;0.0;0.32;0.0;0.1;0.0;0.1;
2013-08-26 00:25;0.0;0.58;0.0;0.58;0.0;0.1;0.0;0.1;
2013-08-26 00:30;0.0;0.42;0.0;0.42;0.0;0.2;0.0;0.2;
2013-08-26 00:35;0.0;0.39;0.0;0.39;0.0;0.2;0.0;0.2;
2013-08-26 00:40;0.0;0.46;0.0;0.46;0.0;0.2;0.0;0.2;
2013-08-26 00:45;0.0;0.39;0.0;0.39;0.0;0.3;0.0;0.3;
2013-08-26 00:50;0.0;0.32;0.0;0.32;0.0;0.3;0.0;0.3;
2013-08-26 00:55;0.0;0.39;0.0;0.39;0.0;0.3;0.0;0.3;
2013-08-26 01:00;0.0;0.39;0.0;0.39;0.0;0.4;0.0;0.4;
2013-08-26 01:05;0.0;0.42;0.0;0.42;0.0;0.4;0.0;0.4;
2013-08-26 01:10;0.0;0.49;0.0;0.49;0.0;0.4;0.0;0.4;
2013-08-26 01:15;0.0;0.49;0.0;0.49;0.0;0.5;0.0;0.5;
2013-08-26 01:20;0.0;0.39;0.0;0.39;0.0;0.5;0.0;0.5;
2013-08-26 01:25;0.0;0.38;0.0;0.38;0.0;0.5;0.0;0.5;
2013-08-26 01:30;0.0;0.32;0.0;0.32;0.0;0.6;0.0;0.6;
2013-08-26 01:35;0.0;0.39;0.0;0.39;0.0;0.6;0.0;0.6;
2013-08-26 01:40;0.0;0.39;0.0;0.39;0.0;0.6;0.0;0.6;
2013-08-26 01:45;0.0;0.32;0.0;0.32;0.0;0.7;0.0;0.7;
2013-08-26 01:50;0.0;0.5;0.0;0.5;0.0;0.7;0.0;0.7;
2013-08-26 01:55;0.0;0.42;0.0;0.42;0.0;0.7;0.0;0.7;
2013-08-26 02:00;0.0;0.41;0.0;0.41;0.0;0.8;0.0;0.8;
2013-08-26 02:05;0.0;0.48;0.0;0.48;0.0;0.8;0.0;0.8;
2013-08-26 02:10;0.0;0.46;0.0;0.46;0.0;0.9;0.0;0.9;
2013-08-26 02:15;0.0;0.32;0.0;0.32;0.0;0.9;0.0;0.9;
2013-08-26 02:20;0.0;0.39;0.0;0.39;0.0;0.9;0.0;0.9;
2013-08-26 02:25;0.0;0.46;0.0;0.46;0.0;1.0;0.0;1.0;
2013-08-26 02:30;0.0;0.32;0.0;0.32;0.0;1.0;0.0;1.0;
2013-08-26 02:35;0.0;0.42;0.0;0.42;0.0;1.0;0.0;1.0;
2013-08-26 02:40;0.0;0.49;0.0;0.49;0.0;1.1;0.0;1.1;
2013-08-26 02:45;0.0;0.41;0.0;0.41;0.0;1.1;0.0;1.1;
2013-08-26 02:50;0.0;0.47;0.0;0.47;0.0;1.1;0.0;1.1;
2013-08-26 02:55;0.0;0.46;0.0;0.46;0.0;1.2;0.0;1.2;
2013-08-26 03:00;0.0;0.32;0.0;0.32;0.0;1.2;0.0;1.2;
2013-08-26 03:05;0.0;0.39;0.0;0.39;0.0;1.2;0.0;1.2;
2013-08-26 03:10;0.0;0.4;0.0;0.4;0.0;1.3;0.0;1.3;
2013-08-26 03:15;0.0;0.5;0.0;0.5;0.0;1.3;0.0;1.3;
2013-08-26 03:20;0.0;0.5;0.0;0.5;0.0;1.3;0.0;1.3;
2013-08-26 03:25;0.0;0.41;0.0;0.41;0.0;1.4;0.0;1.4;
2013-08-26 03:30;0.0;0.39;0.0;0.39;0.0;1.4;0.0;1.4;
2013-08-26 03:35;0.0;0.47;0.0;0.47;0.0;1.5;0.0;1.5;
2013-08-26 03:40;0.0;0.39;0.0;0.39;0.0;1.5;0.0;1.5;
2013-08-26 03:45;0.0;0.39;0.0;0.39;0.0;1.5;0.0;1.5;
2013-08-26 03:50;0.0;0.39;0.0;0.39;0.0;1.6;0.0;1.6;
2013-08-26 03:55;0.0;0.32;0.0;0.32;0.0;1.6;0.0;1.6;
2013-08-26 04:00;0.0;0.5;0.0;0.5;0.0;1.6;0.0;1.6;
2013-08-26 04:05;0.0;0.49;0.0;0.49;0.0;1.7;0.0;1.7;
2013-08-26 04:10;0.0;0.41;0.0;0.41;0.0;1.7;0.0;1.7;
2013-08-26 04:15;0.0;0.31;0.0;0.31;0.0;1.7;0.0;1.7;
2013-08-26 04:20;0.0;0.54;0.0;0.54;0.0;1.8;0.0;1.8;
2013-08-26 04:25;0.0;0.38;0.0;0.38;0.0;1.8;0.0;1.8;
2013-08-26 04:30;0.0;0.31;0.0;0.31;0.0;1.8;0.0;1.8;
2013-08-26 04:35;0.0;0.46;0.0;0.46;0.0;1.9;0.0;1.9;
2013-08-26 04:40;0.0;0.31;0.0;0.31;0.0;1.9;0.0;1.9;
2013-08-26 04:45;0.0;0.42;0.0;0.42;0.0;1.9;0.0;1.9;
2013-08-26 04:50;0.0;0.56;0.0;0.56;0.0;2.0;0.0;2.0;
2013-08-26 04:55;0.0;0.41;0.0;0.41;0.0;2.0;0.0;2.0;
2013-08-26 05:00;0.0;0.32;0.0;0.32;0.0;2.0;0.0;2.0;
2013-08-26 05:05;0.0;0.55;0.0;0.55;0.0;2.1;0.0;2.1;
2013-08-26 05:10;0.0;0.39;0.0;0.39;0.0;2.1;0.0;2.1;
2013-08-26 05:15;0.0;0.38;0.0;0.38;0.0;2.1;0.0;2.1;
2013-08-26 05:20;0.0;0.4;0.0;0.4;0.0;2.2;0.0;2.2;
2013-08-26 05:25;0.0;0.38;0.0;0.38;0.0;2.2;0.0;2.2;
2013-08-26 05:30;0.0;0.42;0.0;0.42;0.0;2.2;0.0;2.2;
2013-08-26 05:35;0.0;0.41;0.0;0.41;0.0;2.3;0.0;2.3;
2013-08-26 05:40;0.0;0.43;0.0;0.43;0.0;2.3;0.0;2.3;
2013-08-26 05:45;0.0;0.31;0.0;0.31;0.0;2.3;0.0;2.3;
2013-08-26 05:50;0.0;0.4;0.0;0.4;0.0;2.4;0.0;2.4;
2013-08-26 05:55;0.0;0.46;0.0;0.46;0.0;2.4;0.0;2.4;
2013-08-26 06:00;0.0;0.5;0.0;0.5;0.0;2.5;0.0;2.5;
2013-08-26 06:05;0.0;0.32;0.0;0.32;0.0;2.5;0.0;2.5;
2013-08-26 06:10;0.0;0.51;0.0;0.51;0.0;2.5;0.0;2.5;
2013-08-26 06:15;0.0;0.51;0.0;0.51;0.0;2.6;0.0;2.6;
2013-08-26 06:20;0.0;0.34;0.0;0.34;0.0;2.6;0.0;2.6;
2013-08-26 06:25;0.0;0.25;0.0;0.25;0.0;2.6;0.0;2.6;
2013-08-26 06:30;0.0;0.39;0.0;0.39;0.0;2.6;0.0;2.6;
2013-08-26 06:35;0.0;0.25;0.0;0.25;0.0;2.7;0.0;2.7;
2013-08-26 06:40;0.0;0.33;0.0;0.33;0.0;2.7;0.0;2.7;
2013-08-26 06:45;0.0;0.46;0.0;0.46;0.0;2.7;0.0;2.7;
2013-08-26 06:50;0.0;0.25;0.0;0.25;0.0;2.8;0.0;2.8;
2013-08-26 06:55;0.01;0.35;0.0;0.34;0.0;2.8;0.0;2.8;
2013-08-26 07:00;0.07;0.69;0.0;0.62;0.0;2.8;0.0;2.8;
2013-08-26 07:05;0.07;0.54;0.0;0.47;0.0;2.9;0.0;2.9;
2013-08-26 07:10;0.08;0.45;0.0;0.37;0.0;2.9;0.0;2.9;
2013-08-26 07:15;0.15;0.6;0.0;0.45;0.0;2.9;0.0;2.9;
2013-08-26 07:20;0.13;0.45;0.0;0.32;0.0;3.0;0.0;3.0;
2013-08-26 07:25;0.15;0.49;0.0;0.34;0.0;3.0;0.0;3.0;
2013-08-26 07:30;0.12;0.44;0.0;0.32;0.0;3.0;0.0;3.0;
2013-08-26 07:35;0.2;0.4;0.0;0.2;0.0;3.0;0.0;3.0;
2013-08-26 07:40;0.24;0.57;0.0;0.33;0.1;3.2;0.0;3.1;
2013-08-26 07:45;0.25;0.46;0.0;0.21;0.1;3.2;0.0;3.1;
2013-08-26 07:50;0.3;0.39;0.0;0.09;0.1;3.2;0.0;3.1;
2013-08-26 07:55;0.34;2.1;0.0;1.76;0.1;3.3;0.0;3.2;
2013-08-26 08:00;0.44;0.15;0.29;0.0;0.1;3.4;0.0;3.3;
2013-08-26 08:05;0.35;0.27;0.08;0.0;0.2;3.5;0.0;3.3;
2013-08-26 08:10;0.41;0.16;0.25;0.0;0.2;3.5;0.0;3.3;
2013-08-26 08:15;0.38;0.34;0.04;0.0;0.3;3.5;0.0;3.2;
2013-08-26 08:20;0.41;0.3;0.11;0.0;0.3;3.5;0.0;3.2;
2013-08-26 08:25;0.48;0.35;0.13;0.0;0.3;3.5;0.0;3.2;
2013-08-26 08:30;0.67;0.6;0.07;0.0;0.4;3.6;0.0;3.2;
2013-08-26 08:35;0.8;-0.06;0.86;0.0;0.4;3.6;0.0;3.2;
2013-08-26 08:40;0.97;0.19;0.78;0.0;0.5;3.6;0.0;3.1;
2013-08-26 08:45;1.3;1.01;0.29;0.0;0.6;3.7;0.0;3.1;
2013-08-26 08:50;0.5;-0.63;1.13;0.0;0.6;3.6;0.0;3.0;
2013-08-26 08:55;1.0;0.45;0.55;0.0;0.7;3.7;0.0;3.0;
2013-08-26 09:00;0.6;0.67;0.0;0.07;0.8;3.8;0.0;3.0;
2013-08-26 09:05;0.52;-0.81;1.33;0.0;0.8;3.8;0.0;3.0;
2013-08-26 09:10;1.05;0.63;0.42;0.0;1.0;3.9;0.0;2.9;
2013-08-26 09:15;1.02;-0.12;1.14;0.0;1.0;3.9;0.0;2.9;
2013-08-26 09:20;1.61;1.28;0.33;0.0;1.1;3.9;0.0;2.8;
2013-08-26 09:25;1.35;0.63;0.72;0.0;1.2;3.9;0.0;2.7;
2013-08-26 09:30;0.95;0.11;0.84;0.0;1.3;4.0;0.0;2.7;
2013-08-26 09:35;1.44;-0.08;1.52;0.0;1.4;4.0;0.0;2.6;
2013-08-26 09:40;1.89;2.21;0.0;0.32;1.6;4.1;0.0;2.5;
2013-08-26 09:45;1.9;0.29;1.61;0.0;1.7;4.1;0.0;2.4;
2013-08-26 09:50;1.72;0.92;0.8;0.0;1.9;4.2;0.0;2.3;
2013-08-26 09:55;2.31;0.41;1.9;0.0;2.0;4.2;0.0;2.2;
2013-08-26 10:00;1.55;-0.37;1.92;0.0;2.1;4.2;0.0;2.1;
2013-08-26 10:05;1.99;-0.11;2.1;0.0;2.3;4.3;0.0;2.0;
2013-08-26 10:10;2.32;2.83;0.0;0.51;2.5;4.4;0.0;1.9;
2013-08-26 10:15;2.7;3.98;0.0;1.28;2.6;4.5;0.0;1.9;
2013-08-26 10:20;2.45;0.52;1.93;0.0;2.8;4.8;0.0;2.0;
2013-08-26 10:25;2.19;0.0;2.19;0.0;3.0;4.8;0.0;1.8;
2013-08-26 10:30;2.54;4.19;0.0;1.65;3.2;5.0;0.0;1.8;
2013-08-26 10:35;1.83;3.6;0.0;1.77;3.4;5.3;0.0;1.9;
2013-08-26 10:40;2.62;4.92;0.0;2.3;3.6;5.7;0.0;2.1;
2013-08-26 10:45;2.49;0.61;1.88;0.0;3.8;6.0;0.0;2.2;
2013-08-26 10:50;2.77;0.2;2.57;0.0;4.0;6.0;0.0;2.0;
2013-08-26 10:55;2.44;-0.04;2.48;0.0;4.2;6.0;0.0;1.8;
2013-08-26 11:00;1.77;0.28;1.49;0.0;4.4;6.1;0.0;1.7;
2013-08-26 11:05;2.57;0.0;2.57;0.0;4.5;6.0;0.0;1.5;
2013-08-26 11:10;2.1;-0.26;2.36;0.0;4.8;6.1;0.0;1.3;
2013-08-26 11:15;2.19;-0.23;2.42;0.0;5.0;6.2;0.0;1.2;
2013-08-26 11:20;2.25;0.09;2.16;0.0;5.1;6.1;0.0;1.0;
2013-08-26 11:25;2.48;0.57;1.91;0.0;5.3;6.2;0.0;0.9;
2013-08-26 11:30;2.29;0.34;1.95;0.0;5.6;6.3;0.0;0.7;
2013-08-26 11:35;2.73;1.15;1.58;0.0;5.7;6.2;0.0;0.5;
2013-08-26 11:40;2.63;0.08;2.55;0.0;6.0;6.3;0.0;0.3;
2013-08-26 11:45;2.62;0.36;2.26;0.0;6.2;6.3;0.0;0.1;
2013-08-26 11:50;2.39;-0.2;2.59;0.0;6.4;6.4;0.0;0.0;
2013-08-26 11:55;3.08;0.47;2.61;0.0;6.7;6.5;0.2;0.0;
2013-08-26 12:00;2.53;-0.34;2.87;0.0;6.8;6.4;0.4;0.0;
2013-08-26 12:05;3.12;0.23;2.89;0.0;7.1;6.4;0.7;0.0;
2013-08-26 12:10;2.67;0.43;2.24;0.0;7.4;6.5;0.9;0.0;
2013-08-26 12:15;2.81;0.29;2.52;0.0;7.7;6.6;1.1;0.0;
2013-08-26 12:20;3.17;-0.4;3.57;0.0;7.8;6.5;1.3;0.0;
2013-08-26 12:25;3.05;4.19;0.0;1.14;8.1;6.7;1.4;0.0;
2013-08-26 12:30;3.1;2.98;0.12;0.0;8.4;7.0;1.4;0.0;
2013-08-26 12:35;1.63;-1.77;3.4;0.0;8.5;7.0;1.5;0.0;
2013-08-26 12:40;3.43;1.64;1.79;0.0;8.8;7.0;1.8;0.0;
2013-08-26 12:45;3.12;0.33;2.79;0.0;9.1;7.1;2.0;0.0;
2013-08-26 12:50;3.07;0.34;2.73;0.0;9.4;7.2;2.2;0.0;
2013-08-26 12:55;3.02;0.3;2.72;0.0;9.6;7.2;2.4;0.0;
2013-08-26 13:00;3.0;0.39;2.61;0.0;9.9;7.3;2.6;0.0;
2013-08-26 13:05;2.9;2.59;0.31;0.0;10.1;7.3;2.8;0.0;
2013-08-26 13:10;1.65;0.57;1.08;0.0;10.2;7.2;3.0;0.0;
2013-08-26 13:15;3.06;-0.66;3.72;0.0;10.5;7.3;3.2;0.0;
2013-08-26 13:20;1.59;0.64;0.95;0.0;10.7;7.4;3.3;0.0;
2013-08-26 13:25;1.38;-0.21;1.59;0.0;10.8;7.4;3.4;0.0;
2013-08-26 13:30;2.46;0.16;2.3;0.0;11.0;7.5;3.5;0.0;
2013-08-26 13:35;2.48;0.96;1.52;0.0;11.2;7.5;3.7;0.0;
2013-08-26 13:40;2.55;0.56;1.99;0.0;11.4;7.5;3.9;0.0;
2013-08-26 13:45;2.49;1.56;0.93;0.0;11.6;7.6;4.0;0.0;
2013-08-26 13:50;3.28;2.4;0.88;0.0;11.9;7.6;4.3;0.0;
2013-08-26 13:55;1.16;-2.02;3.18;0.0;12.0;7.6;4.4;0.0;
2013-08-26 14:00;2.02;1.46;0.56;0.0;12.2;7.6;4.6;0.0;
2013-08-26 14:05;1.6;0.67;0.93;0.0;12.4;7.7;4.7;0.0;
2013-08-26 14:10;0.0;-3.17;3.17;0.0;0.0;-4.8;4.8;0.0;
2013-08-26 14:15;3.15;1.99;1.16;0.0;12.8;7.8;5.0;0.0;
2013-08-26 14:20;2.12;1.43;0.69;0.0;13.0;7.8;5.2;0.0;
2013-08-26 14:25;3.01;3.87;0.0;0.86;13.2;8.0;5.2;0.0;
2013-08-26 14:30;3.34;2.48;0.86;0.0;13.4;8.2;5.2;0.0;
2013-08-26 14:35;1.36;2.92;0.0;1.56;13.6;8.5;5.1;0.0;
2013-08-26 14:40;2.74;2.48;0.26;0.0;13.7;8.5;5.2;0.0;
2013-08-26 14:45;3.29;3.04;0.25;0.0;14.0;8.7;5.3;0.0;
2013-08-26 14:50;3.03;2.56;0.47;0.0;14.2;8.9;5.3;0.0;
2013-08-26 14:55;1.42;0.29;1.13;0.0;14.4;9.0;5.4;0.0;
2013-08-26 15:00;1.2;-2.02;3.22;0.0;14.5;9.0;5.5;0.0;
2013-08-26 15:05;1.07;0.88;0.19;0.0;14.6;9.0;5.6;0.0;
2013-08-26 15:10;3.18;0.5;2.68;0.0;14.8;9.1;5.7;0.0;
2013-08-26 15:15;2.73;0.82;1.91;0.0;15.0;9.1;5.9;0.0;
2013-08-26 15:20;1.02;-0.15;1.17;0.0;15.2;9.2;6.0;0.0;
2013-08-26 15:25;2.04;1.82;0.22;0.0;15.4;9.2;6.2;0.0;
2013-08-26 15:30;2.15;-0.32;2.47;0.0;15.5;9.2;6.3;0.0;
2013-08-26 15:35;2.72;0.4;2.32;0.0;15.8;9.3;6.5;0.0;
2013-08-26 15:40;0.89;0.47;0.42;0.0;15.9;9.3;6.6;0.0;
2013-08-26 15:45;2.73;1.86;0.87;0.0;16.1;9.4;6.7;0.0;
2013-08-26 15:50;1.41;-0.79;2.2;0.0;16.3;9.4;6.9;0.0;
2013-08-26 15:55;2.4;2.34;0.06;0.0;16.5;9.5;7.0;0.0;
2013-08-26 16:00;2.64;0.35;2.29;0.0;16.6;9.5;7.1;0.0;
2013-08-26 16:05;0.99;-0.34;1.33;0.0;16.8;9.5;7.3;0.0;
2013-08-26 16:10;0.58;0.47;0.11;0.0;16.9;9.6;7.3;0.0;
2013-08-26 16:15;2.51;0.12;2.39;0.0;17.0;9.5;7.5;0.0;
2013-08-26 16:20;2.39;0.27;2.12;0.0;17.3;9.6;7.7;0.0;
2013-08-26 16:25;2.3;0.26;2.04;0.0;17.5;9.7;7.8;0.0;
2013-08-26 16:30;1.13;-0.6;1.73;0.0;17.6;9.7;7.9;0.0;
